conglomerado;panelm;estrato;ciudad;id_canton;id_prov
901202;26;1723;170152;1701;17
902401;27;1723;170152;1701;17
902503;31;1723;170152;1701;17
1505;32;1722;170153;1701;17
901;26;1713;170154;1701;17
2302;34;1713;170154;1701;17
44203;25;1712;170155;1701;17
18102;27;1713;170155;1701;17
22501;35;1712;170155;1701;17
34801;29;1712;170155;1701;17
26102;35;1712;170155;1701;17
27601;27;1713;170155;1701;17
45502;41;1712;170155;1701;17
26401;37;1712;170155;1701;17
21801;42;1711;170155;1701;17
41502;29;1713;170155;1701;17
13203;42;1711;170155;1701;17
30404;28;1713;170155;1701;17
16502;41;1713;170155;1701;17
16106;29;1713;170155;1701;17
28812;41;1713;170155;1701;17
41003;37;1713;170155;1701;17
31601;42;1712;170155;1701;17
20803;29;1713;170155;1701;17
17603;25;1713;170155;1701;17
14105;35;1711;170155;1701;17
39101;34;1713;170155;1701;17
39702;31;1713;170155;1701;17
38602;25;1712;170155;1701;17
21602;28;1711;170155;1701;17
900702;37;1723;170156;1701;17
63001;32;1712;170156;1701;17
64601;32;1713;170156;1701;17
53604;31;1712;170156;1701;17
53402;27;1712;170156;1701;17
59002;37;1713;170156;1701;17
52301;29;1712;170156;1701;17
48903;32;1713;170156;1701;17
61404;37;1713;170156;1701;17
59702;41;1712;170156;1701;17
57901;32;1712;170156;1701;17
59902;31;1712;170156;1701;17
71602;26;1712;170157;1701;17
900102;34;1722;170158;1701;17
4604;32;1711;170159;1701;17
900701;25;1723;170160;1701;17
901401;29;1722;170160;1701;17
900602;26;1722;170161;1701;17
81001;37;1722;170162;1701;17
900202;28;1722;170162;1701;17
82101;28;1723;170162;1701;17
83303;34;1711;170163;1701;17
900702;29;1722;170164;1701;17
901303;27;1721;170164;1701;17
73802;42;1713;170165;1701;17
901002;42;1723;170165;1701;17
81101;42;1713;170165;1701;17
901502;26;1723;170170;1701;17
92804;25;1713;170170;1701;17
900901;28;1723;170170;1701;17
900101;42;1721;170171;1701;17
900301;28;1721;170172;1701;17
902301;35;1722;170175;1701;17
90902;28;1713;170175;1701;17
902102;42;1721;170175;1701;17
101302;32;1713;170175;1701;17
904001;41;1722;170176;1701;17
103202;37;1711;170176;1701;17
903102;37;1721;170176;1701;17
901003;25;1721;170176;1701;17
88602;27;1713;170176;1701;17
86101;27;1712;170177;1701;17
86102;26;1712;170177;1701;17
87103;28;1712;170177;1701;17
94302;34;1712;170177;1701;17
900701;34;1721;170178;1701;17
901502;25;1722;170179;1701;17
900902;34;1723;170179;1701;17
901201;29;1721;170180;1701;17
111012;35;1713;170180;1701;17
112503;28;1713;170180;1701;17
900401;31;1721;170181;1701;17
112406;41;1711;170181;1701;17
900402;25;1721;170181;1701;17
900501;32;1721;170181;1701;17
112404;41;1711;170181;1701;17
114502;27;1711;170181;1701;17
900302;42;1723;170183;1701;17
108601;34;1712;170184;1701;17
908703;41;1723;170184;1701;17
902102;25;1723;170184;1701;17
109501;42;1712;170184;1701;17
910401;32;1723;170184;1701;17
113601;37;1712;170184;1701;17
903601;41;1723;170184;1701;17
907702;34;1723;170184;1701;17
908602;32;1723;170184;1701;17
109001;42;1713;170184;1701;17
113903;35;1713;170184;1701;17
900501;29;1723;170185;1701;17
901501;26;1721;170250;1702;17
9801;31;1711;170250;1702;17
4104;25;1713;170250;1702;17
9501;35;1711;170250;1702;17
6402;34;1713;170250;1702;17
901402;31;1722;170250;1702;17
903101;41;1721;170250;1702;17
901001;32;1722;170250;1702;17
4003;29;1711;170250;1702;17
3002;25;1711;170250;1702;17
903303;42;1722;170250;1702;17
901901;37;1721;170250;1702;17
903301;28;1721;170252;1702;17
902301;35;1721;170252;1702;17
2801;27;1711;170253;1702;17
900702;27;1722;170254;1702;17
900902;25;1722;170255;1702;17
900803;31;1723;170255;1702;17
18201;26;1713;170350;1703;17
14303;31;1713;170350;1703;17
19603;28;1712;170350;1703;17
900103;42;1722;170350;1703;17
902401;35;1723;170350;1703;17
901402;41;1722;170350;1703;17
13305;31;1713;170350;1703;17
901202;34;1722;170350;1703;17
900602;31;1721;170352;1703;17
19802;34;1711;170353;1703;17
19904;29;1711;170353;1703;17
23401;31;1711;170353;1703;17
13801;35;1722;170355;1703;17
900601;35;1723;170356;1703;17
21603;35;1713;170356;1703;17
900502;27;1722;170356;1703;17
21303;26;1711;170356;1703;17
27704;26;1711;170452;1704;17
27703;32;1711;170452;1704;17
900301;35;1721;170453;1704;17
901602;37;1723;170550;1705;17
901901;28;1722;170550;1705;17
902001;31;1722;170550;1705;17
37003;41;1713;170550;1705;17
35502;26;1713;170550;1705;17
900401;29;1723;170551;1705;17
901701;27;1721;170750;1707;17
702;28;1711;170750;1707;17
1404;25;1711;170850;1708;17
900101;32;1721;170850;1708;17
401;37;1711;170850;1708;17
902801;41;1721;170950;1709;17
903902;29;1721;170950;1709;17
402;37;2912;180150;1801;18
31904;29;2913;180150;1801;18
40101;27;2913;180150;1801;18
22203;29;2912;180150;1801;18
10901;31;2912;180150;1801;18
20501;27;2913;180150;1801;18
41304;28;2911;180150;1801;18
26201;42;2913;180150;1801;18
26701;26;2912;180150;1801;18
13001;25;2911;180150;1801;18
35204;41;2913;180150;1801;18
31201;28;2912;180150;1801;18
43403;32;2911;180150;1801;18
8601;41;2912;180150;1801;18
23202;32;2913;180150;1801;18
24602;25;2911;180150;1801;18
31302;35;2913;180150;1801;18
1203;28;2911;180150;1801;18
1702;34;2912;180150;1801;18
15403;42;2912;180150;1801;18
29301;34;2912;180150;1801;18
35102;28;2912;180150;1801;18
8001;31;2912;180150;1801;18
15302;42;2913;180150;1801;18
8102;34;2912;180150;1801;18
28201;35;2912;180150;1801;18
34502;31;2913;180150;1801;18
9202;42;2911;180150;1801;18
16301;32;2911;180150;1801;18
34801;26;2913;180150;1801;18
24601;42;2911;180150;1801;18
21103;35;2911;180150;1801;18
9204;28;2911;180150;1801;18
20006;28;2911;180150;1801;18
25301;29;2913;180150;1801;18
36302;42;2912;180150;1801;18
3304;25;2911;180150;1801;18
15203;29;2913;180150;1801;18
20103;27;2913;180150;1801;18
24401;25;2911;180150;1801;18
11901;28;2913;180150;1801;18
32701;34;2912;180150;1801;18
40902;37;2913;180150;1801;18
6803;31;2913;180150;1801;18
29303;41;2912;180150;1801;18
3903;41;2913;180150;1801;18
18202;41;2912;180150;1801;18
30901;32;2911;180150;1801;18
22602;26;2911;180150;1801;18
2403;31;2913;180150;1801;18
44102;42;2912;180150;1801;18
8002;32;2912;180150;1801;18
43702;31;2911;180150;1801;18
9902;31;2912;180150;1801;18
10001;27;2912;180150;1801;18
30301;26;2912;180150;1801;18
33902;37;2913;180150;1801;18
18601;37;2911;180150;1801;18
28302;35;2912;180150;1801;18
33904;42;2913;180150;1801;18
25204;26;2912;180150;1801;18
35601;27;2911;180150;1801;18
6503;31;2913;180150;1801;18
16601;34;2913;180150;1801;18
901702;35;1823;180150;1801;18
14904;37;2912;180150;1801;18
35101;29;2912;180150;1801;18
203;32;2912;180150;1801;18
2302;35;2911;180150;1801;18
23302;26;2913;180150;1801;18
39704;27;2911;180150;1801;18
43402;41;2911;180150;1801;18
5203;25;2912;180150;1801;18
9002;34;2911;180150;1801;18
20801;34;2911;180150;1801;18
43603;35;2911;180150;1801;18
604;26;2913;180150;1801;18
1601;37;2912;180150;1801;18
39403;28;2913;180150;1801;18
12002;41;2912;180150;1801;18
16401;25;2912;180150;1801;18
30203;27;2912;180150;1801;18
903001;27;1823;180150;1801;18
16104;41;2911;180150;1801;18
24203;37;2913;180150;1801;18
5301;25;2912;180150;1801;18
31602;41;2912;180150;1801;18
40301;34;2912;180150;1801;18
14802;35;2913;180150;1801;18
17302;41;2911;180150;1801;18
28103;28;2912;180150;1801;18
31802;25;2912;180150;1801;18
10003;28;2912;180150;1801;18
3402;34;2913;180150;1801;18
2401;31;2913;180150;1801;18
36503;27;2913;180150;1801;18
28301;26;2912;180150;1801;18
34004;37;2913;180150;1801;18
24402;27;2911;180150;1801;18
36002;25;2912;180150;1801;18
41002;27;2912;180150;1801;18
14502;35;2911;180150;1801;18
6701;34;2911;180150;1801;18
27303;42;2912;180150;1801;18
9402;31;2913;180150;1801;18
9501;25;2912;180150;1801;18
25102;42;2912;180150;1801;18
29602;32;2913;180150;1801;18
42802;29;2911;180150;1801;18
9802;29;2912;180150;1801;18
41702;41;2912;180150;1801;18
42102;37;2911;180150;1801;18
7403;41;2912;180150;1801;18
14201;27;2912;180150;1801;18
15405;35;2912;180150;1801;18
17301;42;2911;180150;1801;18
35302;26;2912;180150;1801;18
33504;29;2912;180150;1801;18
35202;34;2913;180150;1801;18
43203;25;2911;180150;1801;18
701;37;2912;180150;1801;18
9505;35;2912;180150;1801;18
12301;31;2913;180150;1801;18
12401;28;2913;180150;1801;18
21601;29;2911;180150;1801;18
42803;31;2911;180150;1801;18
10401;25;2913;180150;1801;18
22302;32;2912;180150;1801;18
3203;26;2912;180150;1801;18
5903;37;2911;180150;1801;18
12003;26;2912;180150;1801;18
16005;34;2912;180150;1801;18
9701;27;2911;180150;1801;18
28701;34;2913;180150;1801;18
23203;27;2913;180150;1801;18
42903;32;2911;180150;1801;18
25101;31;2912;180150;1801;18
24501;42;2913;180150;1801;18
16203;31;2911;180150;1801;18
2701;32;2912;180150;1801;18
43103;31;2912;180150;1801;18
28801;25;2911;180150;1801;18
22701;34;2912;180150;1801;18
35301;27;2912;180150;1801;18
30501;32;2913;180150;1801;18
31002;25;2913;180150;1801;18
17603;26;2912;180150;1801;18
26305;42;2911;180150;1801;18
19303;29;2913;180150;1801;18
4802;32;2912;180150;1801;18
37001;34;2912;180150;1801;18
37901;42;2912;180150;1801;18
4403;27;2913;180150;1801;18
2803;26;2911;180150;1801;18
8701;28;2913;180150;1801;18
36702;34;2913;180150;1801;18
6801;25;2913;180150;1801;18
36704;37;2913;180150;1801;18
26304;42;2911;180150;1801;18
41801;41;2911;180150;1801;18
25802;26;2911;180150;1801;18
1903;32;2913;180150;1801;18
23003;29;2911;180150;1801;18
41903;37;2911;180150;1801;18
14301;26;2913;180150;1801;18
28602;29;2913;180150;1801;18
31301;42;2913;180150;1801;18
8404;34;2913;180150;1801;18
30402;35;2913;180150;1801;18
38702;29;2913;180150;1801;18
7704;27;2913;180150;1801;18
30601;25;2913;180150;1801;18
17801;25;2912;180150;1801;18
38102;28;2913;180150;1801;18
33602;31;2911;180150;1801;18
18602;29;2911;180150;1801;18
26603;26;2911;180150;1801;18
15402;35;2912;180150;1801;18
34401;41;2913;180150;1801;18
33701;37;2912;180150;1801;18
44302;42;2912;180150;1801;18
3701;27;2911;180150;1801;18
10302;32;2913;180150;1801;18
12602;32;2912;180150;1801;18
13401;31;2912;180150;1801;18
5302;31;2912;180150;1801;18
1403;37;2911;180150;1801;18
4303;35;2913;180150;1801;18
37203;29;2911;180150;1801;18
1503;42;2912;180150;1801;18
37701;26;2911;180150;1801;18
41301;32;2911;180150;1801;18
26802;37;2913;180150;1801;18
28603;41;2913;180150;1801;18
41103;35;2912;180150;1801;18
4701;32;2913;180150;1801;18
34903;31;2911;180150;1801;18
35002;41;2913;180150;1801;18
10402;32;2913;180150;1801;18
22503;26;2913;180150;1801;18
24002;37;2912;180150;1801;18
40404;42;2911;180150;1801;18
23901;28;2911;180150;1801;18
38402;42;2913;180150;1801;18
6102;26;2913;180150;1801;18
37103;32;2912;180150;1801;18
15003;31;2912;180150;1801;18
28802;35;2911;180150;1801;18
4901;29;2911;180150;1801;18
3602;28;2912;180150;1801;18
37204;41;2911;180150;1801;18
10702;37;2913;180150;1801;18
43502;41;2911;180150;1801;18
2103;29;2912;180150;1801;18
24202;42;2913;180150;1801;18
13102;35;2912;180150;1801;18
23904;37;2911;180150;1801;18
2303;34;2911;180150;1801;18
34101;35;2912;180150;1801;18
42202;35;2913;180150;1801;18
1103;27;2911;180150;1801;18
17903;34;2911;180150;1801;18
19401;28;2912;180150;1801;18
33501;37;2912;180150;1801;18
39201;41;2913;180150;1801;18
11002;34;2911;180150;1801;18
21303;26;2913;180150;1801;18
17501;35;2913;180150;1801;18
27901;27;2912;180150;1801;18
43803;25;2913;180150;1801;18
15002;41;2912;180150;1801;18
19901;29;2912;180150;1801;18
29304;29;2912;180150;1801;18
42502;32;2911;180150;1801;18
3001;29;2913;180150;1801;18
12103;37;2912;180150;1801;18
38503;29;2912;180150;1801;18
704;25;2912;180150;1801;18
9703;28;2911;180150;1801;18
38301;27;2912;180150;1801;18
41402;28;2913;180150;1801;18
37402;26;2911;180150;1801;18
6604;28;2913;180150;1801;18
13402;27;2912;180150;1801;18
6703;31;2911;180150;1801;18
10201;28;2912;180150;1801;18
24503;25;2913;180150;1801;18
7502;34;2913;180150;1801;18
33103;35;2911;180150;1801;18
41701;28;2912;180150;1801;18
26101;25;2913;180150;1801;18
14401;35;2913;180150;1801;18
25303;41;2913;180150;1801;18
39902;32;2912;180150;1801;18
901301;41;1823;180152;1801;18
105;27;1811;180152;1801;18
103;37;1811;180152;1801;18
602;31;1813;180152;1801;18
302;29;1812;180152;1801;18
307;34;1812;180152;1801;18
902203;34;1823;180153;1801;18
202;27;1813;180155;1801;18
902301;37;1823;180155;1801;18
1003;28;1811;180156;1801;18
1401;34;1813;180156;1801;18
705;41;1811;180156;1801;18
1203;27;1812;180156;1801;18
1007;34;1811;180156;1801;18
902601;26;1821;180161;1801;18
902102;42;1821;180161;1801;18
900401;31;1821;180162;1801;18
303;26;1813;180162;1801;18
705;29;1811;180163;1801;18
503;32;1813;180165;1801;18
900202;28;1822;180165;1801;18
303;42;1813;180165;1801;18
900904;26;1823;180166;1801;18
901301;37;1822;180168;1801;18
2601;42;1812;180250;1802;18
801;37;1812;180250;1802;18
1104;26;1811;180250;1802;18
2802;35;1812;180250;1802;18
1101;31;1811;180250;1802;18
904;25;1812;180250;1802;18
2603;26;1812;180250;1802;18
1901;25;1811;180250;1802;18
103;31;1823;180254;1802;18
901401;28;1823;180350;1803;18
101;32;1822;180451;1804;18
305;32;1812;180550;1805;18
102;26;1822;180551;1805;18
601;29;1813;180650;1806;18
902501;27;1821;180650;1806;18
604;41;1813;180650;1806;18
901703;41;1822;180650;1806;18
703;31;1812;180650;1806;18
902301;35;1822;180650;1806;18
902001;34;1822;180650;1806;18
900702;32;1821;180651;1806;18
900802;35;1821;180651;1806;18
1703;37;1813;180750;1807;18
103;28;1812;180750;1807;18
1804;28;1813;180750;1807;18
1502;32;1811;180750;1807;18
900101;25;1823;180751;1807;18
900101;29;1823;180752;1807;18
900504;29;1821;180754;1807;18
900601;25;1821;180754;1807;18
900301;28;1821;180755;1807;18
900502;37;1821;180755;1807;18
900202;32;1823;180756;1807;18
900302;29;1822;180757;1807;18
900102;25;1822;180757;1807;18
1002;35;1811;180850;1808;18
201;41;1812;180850;1808;18
901302;42;1823;180850;1808;18
701;42;1811;180850;1808;18
107;35;1813;180850;1808;18
306;25;1813;180850;1808;18
900101;42;1822;180857;1808;18
901403;41;1821;180857;1808;18
902901;34;1821;180950;1809;18
900201;27;1822;180951;1809;18
900203;31;1822;180951;1809;18
1108;42;1913;190150;1901;19
405;42;1912;190150;1901;19
205;41;1913;190150;1901;19
1807;25;1913;190150;1901;19
1802;37;1913;190150;1901;19
1203;31;1913;190150;1901;19
501;27;1913;190150;1901;19
2402;31;1912;190150;1901;19
403;28;1912;190150;1901;19
1403;32;1913;190150;1901;19
1404;26;1913;190150;1901;19
2002;28;1913;190150;1901;19
1902;29;1913;190150;1901;19
1107;35;1913;190150;1901;19
900801;41;1923;190151;1901;19
900701;32;1923;190151;1901;19
900304;26;1923;190151;1901;19
203;34;1923;190152;1901;19
900301;25;1923;190152;1901;19
900101;32;1922;190155;1901;19
900201;37;1922;190156;1901;19
103;25;1922;190158;1901;19
201;27;1923;190158;1901;19
900901;42;1921;190250;1902;19
301;29;1911;190250;1902;19
104;31;1911;190250;1902;19
901101;32;1921;190250;1902;19
601;32;1911;190250;1902;19
900301;29;1921;190251;1902;19
302;35;1923;190350;1903;19
305;31;1923;190350;1903;19
900202;35;1922;190350;1903;19
104;37;1923;190351;1903;19
900101;28;1921;190352;1903;19
900103;34;1921;190352;1903;19
900702;35;1921;190450;1904;19
900301;41;1921;190450;1904;19
506;27;1912;190550;1905;19
900103;34;1922;190550;1905;19
501;25;1912;190550;1905;19
101;26;1911;190550;1905;19
1601;34;1911;190550;1905;19
402;37;1911;190550;1905;19
706;34;1913;190550;1905;19
405;28;1911;190550;1905;19
1003;25;1911;190550;1905;19
602;35;1912;190550;1905;19
902;32;1912;190550;1905;19
1302;37;1912;190550;1905;19
900302;31;1922;190551;1905;19
102;28;1923;190551;1905;19
900602;29;1923;190551;1905;19
302;26;1912;190650;1906;19
203;41;1912;190650;1906;19
900204;29;1922;190650;1906;19
900102;28;1922;190651;1906;19
101;35;1911;190750;1907;19
104;42;1911;190750;1907;19
201;41;1911;190750;1907;19
503;34;1912;190750;1907;19
205;27;1911;190750;1907;19
501;29;1912;190750;1907;19
900602;31;1921;190850;1908;19
205;42;1923;190850;1908;19
900302;37;1921;190850;1908;19
202;42;1922;190851;1908;19
900102;27;1921;190852;1908;19
900105;25;1921;190852;1908;19
900101;26;1921;190852;1908;19
900101;41;1922;190853;1908;19
900102;27;1922;190952;1909;19
101;26;1922;190952;1909;19
32;29;2022;200150;2001;20
66;27;2022;200150;2001;20
61;37;2022;200150;2001;20
52;28;2022;200150;2001;20
12;35;2022;200150;2001;20
18;25;2022;200150;2001;20
2;28;2023;200151;2001;20
3;42;2022;200250;2002;20
14;41;2022;200250;2002;20
4;26;2022;200250;2002;20
15;32;2022;200250;2002;20
6;34;2022;200250;2002;20
24;31;2022;200250;2002;20
162;42;2011;200350;2003;20
30;41;2011;200350;2003;20
47;32;2011;200350;2003;20
34;34;2011;200350;2003;20
171;34;2011;200350;2003;20
170;37;2011;200350;2003;20
113;32;2011;200350;2003;20
106;37;2011;200350;2003;20
117;25;2011;200350;2003;20
46;42;2011;200350;2003;20
167;35;2011;200350;2003;20
63;28;2011;200350;2003;20
4;26;2011;200350;2003;20
28;31;2011;200350;2003;20
22;25;2011;200350;2003;20
19;29;2011;200350;2003;20
25;28;2011;200350;2003;20
152;27;2011;200350;2003;20
8;41;2011;200350;2003;20
121;27;2011;200350;2003;20
76;26;2011;200350;2003;20
154;29;2011;200350;2003;20
9;31;2011;200350;2003;20
59;35;2011;200350;2003;20
9;25;2023;200351;2003;20
12;37;2023;200351;2003;20
900010;34;2023;200351;2003;20
900005;27;2023;200351;2003;20
900022;29;2023;200351;2003;20
900008;31;2023;200351;2003;20
900004;32;2023;200351;2003;20
900016;41;2023;200351;2003;20
900007;35;2023;200351;2003;20
8;26;2023;200351;2003;20
900003;42;2023;200352;2003;20
5204;34;2112;210150;2101;21
6402;42;2111;210150;2101;21
9301;31;2112;210150;2101;21
5301;35;2113;210150;2101;21
6203;27;2112;210150;2101;21
8501;27;2112;210150;2101;21
8301;27;2113;210150;2101;21
7302;26;2113;210150;2101;21
5902;26;2112;210150;2101;21
1103;29;2111;210150;2101;21
3607;25;2112;210150;2101;21
7102;41;2113;210150;2101;21
1204;28;2111;210150;2101;21
3203;42;2113;210150;2101;21
5503;34;2113;210150;2101;21
8401;41;2111;210150;2101;21
7702;28;2113;210150;2101;21
1902;26;2111;210150;2101;21
6502;32;2113;210150;2101;21
804;37;2112;210150;2101;21
8504;31;2112;210150;2101;21
801;34;2112;210150;2101;21
9202;29;2112;210150;2101;21
2802;42;2112;210150;2101;21
3601;26;2112;210150;2101;21
8901;28;2112;210150;2101;21
2102;31;2113;210150;2101;21
3303;29;2113;210150;2101;21
5004;27;2111;210150;2101;21
5202;32;2112;210150;2101;21
901302;31;2122;210150;2101;21
901702;35;2123;210150;2101;21
1601;32;2111;210150;2101;21
5904;42;2112;210150;2101;21
900903;42;2121;210150;2101;21
7306;25;2113;210150;2101;21
9203;41;2112;210150;2101;21
8604;37;2111;210150;2101;21
900103;27;2121;210150;2101;21
101;25;2111;210150;2101;21
102;42;2123;210152;2101;21
900402;41;2122;210152;2101;21
302;34;2123;210153;2101;21
204;28;2123;210153;2101;21
303;31;2123;210153;2101;21
901103;29;2121;210155;2101;21
901401;37;2122;210155;2101;21
900802;26;2122;210155;2101;21
104;37;2123;210155;2101;21
900601;34;2121;210155;2101;21
900201;32;2121;210156;2101;21
900202;26;2121;210156;2101;21
901401;27;2122;210156;2101;21
901603;31;2122;210156;2101;21
900401;35;2122;210157;2101;21
900403;25;2122;210157;2101;21
103;32;2123;210157;2101;21
900501;25;2121;210158;2101;21
900104;25;2122;210158;2101;21
202;26;2123;210158;2101;21
103;32;2112;210250;2102;21
106;27;2123;210252;2102;21
900102;31;2121;210252;2102;21
900503;42;2122;210351;2103;21
900602;37;2121;210351;2103;21
900501;32;2122;210354;2103;21
1902;31;2111;210450;2104;21
901303;28;2121;210450;2104;21
1201;37;2112;210450;2104;21
3101;41;2112;210450;2104;21
901701;32;2122;210450;2104;21
1410;35;2111;210450;2104;21
1502;37;2113;210450;2104;21
2301;35;2112;210450;2104;21
900105;28;2122;210450;2104;21
901702;34;2122;210450;2104;21
2003;29;2112;210450;2104;21
1301;34;2111;210450;2104;21
2402;25;2112;210450;2104;21
2203;35;2112;210450;2104;21
900702;41;2121;210451;2104;21
901102;42;2122;210451;2104;21
103;41;2123;210455;2104;21
104;29;2123;210455;2104;21
101;25;2123;210455;2104;21
900101;35;2121;210455;2104;21
900902;37;2122;210455;2104;21
900102;34;2122;210551;2105;21
901002;41;2122;210650;2106;21
202;28;2112;210650;2106;21
900101;35;2122;210650;2106;21
901003;29;2122;210650;2106;21
900101;28;2122;210651;2106;21
101;26;2122;210651;2106;21
900404;29;2122;210652;2106;21
900801;27;2122;210750;2107;21
603;42;2213;220150;2201;22
4705;32;2212;220150;2201;22
1402;26;2212;220150;2201;22
6704;25;2213;220150;2201;22
1803;28;2211;220150;2201;22
902;31;2213;220150;2201;22
1001;42;2212;220150;2201;22
4803;25;2211;220150;2201;22
1502;35;2212;220150;2201;22
5702;28;2213;220150;2201;22
4403;27;2211;220150;2201;22
802;31;2212;220150;2201;22
4004;27;2212;220150;2201;22
6403;37;2213;220150;2201;22
5103;29;2211;220150;2201;22
3403;34;2213;220150;2201;22
5104;26;2211;220150;2201;22
4406;34;2211;220150;2201;22
2304;35;2211;220150;2201;22
900401;41;2222;220150;2201;22
6301;35;2213;220150;2201;22
3202;32;2213;220150;2201;22
3401;41;2213;220150;2201;22
4404;37;2211;220150;2201;22
1905;42;2211;220150;2201;22
5701;27;2213;220150;2201;22
1805;41;2211;220150;2201;22
7905;32;2211;220150;2201;22
7901;31;2211;220150;2201;22
6702;26;2213;220150;2201;22
900203;31;2222;220152;2201;22
900101;35;2221;220152;2201;22
900202;28;2222;220154;2201;22
900201;25;2222;220155;2201;22
900101;26;2222;220156;2201;22
900603;34;2222;220157;2201;22
900702;27;2222;220157;2201;22
900201;29;2221;220158;2201;22
900204;31;2221;220159;2201;22
900403;34;2221;220160;2201;22
900204;27;2221;220161;2201;22
900302;25;2221;220161;2201;22
101;27;2223;220250;2202;22
900201;37;2221;220253;2202;22
1601;28;2212;220350;2203;22
900201;32;2223;220350;2203;22
900203;28;2223;220350;2203;22
900401;25;2223;220350;2203;22
900801;41;2223;220350;2203;22
1404;25;2212;220350;2203;22
1806;37;2212;220350;2203;22
504;29;2212;220350;2203;22
900804;31;2223;220350;2203;22
900805;29;2223;220350;2203;22
901;29;2213;220350;2203;22
900802;26;2223;220350;2203;22
900202;42;2223;220350;2203;22
900602;32;2222;220350;2203;22
900807;37;2223;220350;2203;22
900101;41;2221;220352;2203;22
900302;29;2222;220353;2203;22
101;42;2222;220355;2203;22
900302;35;2222;220355;2203;22
900401;28;2221;220355;2203;22
900101;26;2221;220356;2203;22
900403;37;2222;220357;2203;22
104;41;2212;220450;2204;22
402;34;2212;220450;2204;22
900703;42;2221;220453;2204;22
900403;32;2221;220454;2204;22
103;34;2223;220455;2204;22
104;35;2223;220455;2204;22
27602;32;2312;230150;2301;23
907603;32;2323;230150;2301;23
22402;25;2313;230150;2301;23
44805;29;2312;230150;2301;23
904204;27;2322;230150;2301;23
51101;42;2313;230150;2301;23
21802;41;2311;230150;2301;23
27002;34;2312;230150;2301;23
9001;31;2312;230150;2301;23
13001;31;2311;230150;2301;23
900203;37;2323;230150;2301;23
16604;42;2312;230150;2301;23
47002;29;2312;230150;2301;23
24901;32;2312;230150;2301;23
49402;28;2313;230150;2301;23
407;26;2312;230150;2301;23
24201;41;2312;230150;2301;23
907001;37;2321;230150;2301;23
43202;35;2311;230150;2301;23
19805;35;2312;230150;2301;23
26901;37;2312;230150;2301;23
900202;31;2323;230150;2301;23
39503;37;2313;230150;2301;23
904205;25;2322;230150;2301;23
4104;32;2313;230150;2301;23
907502;34;2322;230150;2301;23
39103;25;2312;230150;2301;23
32404;25;2311;230150;2301;23
52605;28;2311;230150;2301;23
55804;42;2311;230150;2301;23
36002;37;2312;230150;2301;23
42105;34;2313;230150;2301;23
905502;26;2323;230150;2301;23
906101;25;2321;230150;2301;23
36201;28;2312;230150;2301;23
28402;27;2313;230150;2301;23
9605;29;2311;230150;2301;23
7004;41;2313;230150;2301;23
52301;31;2313;230150;2301;23
25001;42;2312;230150;2301;23
904301;28;2321;230150;2301;23
904002;42;2321;230150;2301;23
55906;37;2311;230150;2301;23
55502;29;2313;230150;2301;23
25504;35;2313;230150;2301;23
904601;35;2323;230150;2301;23
904801;31;2322;230150;2301;23
906701;26;2322;230150;2301;23
2102;27;2312;230150;2301;23
24502;34;2311;230150;2301;23
55702;27;2312;230150;2301;23
25505;26;2313;230150;2301;23
15801;28;2312;230150;2301;23
37504;25;2312;230150;2301;23
902002;28;2323;230151;2301;23
901901;26;2321;230152;2301;23
901002;32;2321;230152;2301;23
900703;41;2322;230152;2301;23
106;27;2323;230152;2301;23
105;29;2323;230152;2301;23
104;41;2323;230152;2301;23
901001;42;2322;230153;2301;23
405;31;2312;230153;2301;23
901601;28;2322;230153;2301;23
902302;42;2323;230153;2301;23
902201;34;2321;230154;2301;23
901301;35;2322;230154;2301;23
900302;27;2321;230154;2301;23
900902;32;2322;230155;2301;23
900901;35;2321;230156;2301;23
203;34;2323;230156;2301;23
901202;41;2321;230157;2301;23
901203;31;2321;230157;2301;23
204;25;2323;230157;2301;23
900401;29;2321;230157;2301;23
3302;28;2413;240150;2401;24
7010;28;2413;240150;2401;24
2606;37;2413;240150;2401;24
7002;41;2413;240150;2401;24
7402;27;2413;240150;2401;24
5803;26;2411;240150;2401;24
900301;28;2429;240150;2401;24
4306;41;2412;240150;2401;24
2306;29;2412;240150;2401;24
3703;42;2412;240150;2401;24
7303;42;2412;240150;2401;24
2001;31;2413;240150;2401;24
3704;28;2412;240150;2401;24
5703;34;2412;240150;2401;24
106;32;2412;240150;2401;24
1603;25;2411;240150;2401;24
1005;28;2412;240150;2401;24
3206;35;2413;240150;2401;24
7304;26;2412;240150;2401;24
5802;29;2411;240150;2401;24
2804;41;2411;240150;2401;24
1702;42;2413;240150;2401;24
7107;34;2411;240150;2401;24
7103;25;2411;240150;2401;24
902203;25;2429;240152;2401;24
902301;35;2429;240152;2401;24
1802;31;2411;240152;2401;24
103;35;2411;240152;2401;24
901002;29;2429;240152;2401;24
902401;42;2429;240152;2401;24
900103;31;2429;240152;2401;24
902702;32;2429;240152;2401;24
2404;26;2411;240152;2401;24
902501;31;2429;240152;2401;24
900201;28;2429;240152;2401;24
901701;27;2429;240152;2401;24
901601;25;2429;240152;2401;24
902204;32;2429;240152;2401;24
900701;27;2429;240152;2401;24
902503;34;2429;240152;2401;24
900302;37;2429;240153;2401;24
1702;27;2411;240153;2401;24
900901;42;2429;240153;2401;24
404;29;2411;240153;2401;24
